rank,family_scientific,family_common,genus_scientific,genus_common,genushybrid_scientific,genushybrid_common,section_scientific,section_common,species_scientific,species_common,hybrid_scientific,hybrid_common,subspecies_hybrid_scientific,subspecies_hybrid_common,subspecies_scientific,subspecies_common,group_scientific,group_common,variety_scientific,variety_common,form_scientific,form_common,scientific_synonyms_sbm,slovak_synonyms_sbm,is_taxon_questionable
subspecies,Crassulaceae,,,,,,,,,,,,,,Hylotelephium maximum maximum,rozchodníkovec najväčší pravý,,,,,,,['Sedum maximum subsp.  maximum'],[],False
subspecies,Crassulaceae,,,,,,,,,,,,,,Hylotelephium maximum ruprechtii,rozchodníkovec najväčší Ruprechtov,,,,,,,['Sedum maximum subsp. ruprechtii'],[],False
species,Crassulaceae,,,,,,,,Hylotelephium scherfelii,rozchodníkovec Scherfelov,,,,,,,,,,,,,['Sedum maximum subsp. scherfelii'],[],False
species,Crassulaceae,,,,,,,,Hylotelephium sieboldii,rozchodníkovec Sieboldov,,,,,,,,,,,,,['Sedum sieboldii'],[],False
species,Crassulaceae,,,,,,,,Hylotelephium spectabile,rozchodníkovec nádherný,,,,,,,,,,,,,['Sedum spectabile'],[],False
species,Crassulaceae,,,,,,,,Hylotelephium telephium,rozchodníkovec purpurový,,,,,,,,,,,,,"['Sedum telephium', 'Hylotelephium purpureum', 'Sedum purpureum', 'Sedum telephium subsp. purpureum']",[],False
hybrid,Crassulaceae,,,,,,,,,,Hylotelephium × mottramianum,rozchodníkovec jesenný,,,,,,,,,,,[],[],False
genus,Fabaceae,,Hymenaea,hymenea,,,,,,,,,,,,,,,,,,,['Trachylobium'],[],False
species,Fabaceae,,,,,,,,Hymenaea courbaril,hymenea ovocná,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Hymenaea verrucosa,hymenea bradavičnatá,,,,,,,,,,,,,['Trachylobium verrucosum'],[],False
genus,Amaryllidaceae,,Hymenocallis,ismena,,,,,,,,,,,,,,,,,,,[],[],False
species,Amaryllidaceae,,,,,,,,Hymenocallis littoralis,ismena pobrežná,,,,,,,,,,,,,[],[],False
species,Amaryllidaceae,,,,,,,,Hymenocallis speciosa,ismena nádherná,,,,,,,,,,,,,[],[],False
species,Amaryllidaceae,,,,,,,,Hymenocallis venezuelensis,ismena venezuelská,,,,,,,,,,,,,[],[],False
genus,Phyllanthaceae,,Hymenocardia,srdiečkovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Phyllanthaceae,,,,,,,,Hymenocardia acida,srdiečkovec kyslý,,,,,,,,,,,,,[],[],False
genus,Rubiaceae,,Hymenodictyon,jahňadovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Rubiaceae,,,,,,,,Hymenodictyon orixense,jahňadovec urísky,,,,,,,,,,,,,[],[],False
genus,Fabaceae,,Hymenolobium,trámovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Hymenolobium mesoamericanum,trámovec stredoamerický,,,,,,,,,,,,,[],[],False
genus,Asteraceae,,Hymenopappus,planinovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Hymenopappus scabiosaeus,planinovec hlaváčovitý,,,,,,,,,,,,,[],[],False
genus,Hymenophyllaceae,,Hymenophyllum,blanolistník,,,,,,,,,,,,,,,,,,,[],[],False
species,Hymenophyllaceae,,,,,,,,Hymenophyllum nephrophyllum,blanolistník obličkolistý,,,,,,,,,,,,,['Trichomanes reniforme'],[],False
species,Hymenophyllaceae,,,,,,,,Hymenophyllum tunbrigense,blanolistník kentský,,,,,,,,,,,,,[],[],False
genus,Chrysobalanaceae,,Hymenopus,blaniak,,,,,,,,,,,,,,,,,,,[],[],False
species,Chrysobalanaceae,,,,,,,,Hymenopus heteromorphus,blaniak rôznotvarý,,,,,,,,,,,,,['Licania heteromorpha'],[],False
species,Chrysobalanaceae,,,,,,,,Hymenopus  macrophyllus,blaniak veľkolistý,,,,,,,,,,,,,['Licania macrophylla'],[],False
genus,Lamiaceae,,Hymenopyramis,srdiečkovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Lamiaceae,,,,,,,,Hymenopyramis brachiata,srdiečkovka ramenatá,,,,,,,,,,,,,[],[],False
genus,Pittosporaceae,,Hymenosporum,blanokrídlec,,,,,,,,,,,,,,,,,,,[],[],False
species,Pittosporaceae,,,,,,,,Hymenosporum flavum,blanokrídlec žltý,,,,,,,,,,,,,[],[],False
genus,Asteraceae,,Hymenoxys,prériovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Hymenoxis anthemoides,prériovec rumanovitý,,,,,,,,,,,,,[],[],False
genus,Arecaceae,,Hyophorbe,maskaréna,,,,,,,,,,,,,,,,,,,[],[],False
species,Arecaceae,,,,,,,,Hyophorbe lagenicaulis,maskaréna fľašová,,,,,,,,,,,,,[],[],False
species,Arecaceae,,,,,,,,Hyophorbe verschaffeltii,maskaréna Verschaffeltova,,,,,,,,,,,,,[],[],False
genus,Solanaceae,,Hyoscyamus,blen,,,,,,,,,,,,,,,,,,,[],[],False
species,Solanaceae,,,,,,,,Hyoscyamus albus,blen biely,,,,,,,,,,,,,[],[],False
species,Solanaceae,,,,,,,,Hyoscyamus aureus,blen zlatý,,,,,,,,,,,,,[],[],False
species,Solanaceae,,,,,,,,Hyoscyamus muticus,blen lekársky,,,,,,,,,,,,,[],[],False
species,Solanaceae,,,,,,,,Hyoscyamus niger,blen čierny,,,,,,,,,,,,,[],[],False
variety,Solanaceae,,,,,,,,,,,,,,,,,,Hyoscyamus niger agrestis,blen čierny poľný,,,[],[],False
variety,Solanaceae,,,,,,,,,,,,,,,,,,Hyoscyamus niger bohemicus,blen čierny český,,,['Hyoscyamus bohemicus'],[],False
genus,Asteraceae,,Hyoseris,púpavka,,,,,,,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Hyoseris radiata,púpavka lúčovitá,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Hyoseris scabra,púpavka drapľavá,,,,,,,,,,,,,[],[],False
genus,Arecaceae,,Hyospathe,rypáčik,,,,,,,,,,,,,,,,,,,[],[],False
species,Arecaceae,,,,,,,,Hyospathe elegans,rypáčik úhľadný,,,,,,,,,,,,,[],[],False
genus,Poaceae,,Hyparrhenia,vlasatica,,,,,,,,,,,,,,,,,,,[],[],False
species,Poaceae,,,,,,,,Hyparrhenia hirta,vlasatica srstnatá,,,,,,,,,,,,,['Andropogon hirtus'],[],False
species,Poaceae,,,,,,,,Hyparrhenia rufa,vlasatica ryšavá,,,,,,,,,,,,,[],[],False
genus,Papaveraceae,,Hypecoum,čunica,,,,,,,,,,,,,,,,,,,[],[],False
species,Papaveraceae,,,,,,,,Hypecoum imberbe,čunica bezbradá,,,,,,,,,,,,,[],[],False
species,Papaveraceae,,,,,,,,Hypecoum procumbens,čunica položená,,,,,,,,,,,,,[],[],False
genus,Hypericaceae,,Hypericum,ľubovník,,,,,,,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum androsaeumum,ľubovník krvavošťavový,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum ascyron,ľubovník obyčajný,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum balearicum,ľubovník baleársky,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum barbatum,ľubovník bradatý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum calycinum,ľubovník kališný,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum canariense,ľubovník kanársky,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum cerastoides,ľubovník rožcovitý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum coris,ľubovník ploštičný,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum densiflorum,ľubovník hustokvetý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum dubium,ľubovník pochybný,,,,,,,,,,,,,['Hypericum maculatum subsp. obtusiusculum'],[],False
species,Hypericaceae,,,,,,,,Hypericum elegans,ľubovník úhľadný,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum elodes,ľubovník močiarny,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum empetrifolium,ľubovník šucholistý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum erectum,ľubovník vpriamený,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum ericoides,ľubovník vresovcovitý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum forrestii,ľubovník Forrestov,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum frondosum,ľubovník výhonkatý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum galioides,ľubovník lipkavcovitý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum hirsutum,ľubovník chlpatý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum hookerianum,ľubovník Hookerov,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum humifusum,ľubovník rozprestretý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum juniperinum,ľubovník borievkovitý,,,,,,,,,,,,,['Hypericum brathys'],[],False
species,Hypericaceae,,,,,,,,Hypericum kalmianum,ľubovník Kalmov,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum laricifolium,ľubovník smrekovcolistý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum libanoticum,ľubovník libanonský,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum lobocarpum,ľubovník laločnatoplodý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum maculatum,ľubovník škvrnitý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum montanum,ľubovník horský,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum olympicum,ľubovník olympský,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum patulum,ľubovník rozložitý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum perforatum,ľubovník bodkovaný,,,,,,,,,,,,,[],[],False
subspecies,Hypericaceae,,,,,,,,,,,,,,Hypericum perforatum perforatum,ľubovník bodkovaný pravý,,,,,,,[],[],False
subspecies,Hypericaceae,,,,,,,,,,,,,,Hypericum perforatum latifolium,ľubovník bodkovaný širokolistý,,,,,,,[],[],False
subspecies,Hypericaceae,,,,,,,,,,,,,,Hypericum perforatum veronense,ľubovník bodkovaný veronský,,,,,,,"['Hypericum perforatum subsp. angustifolium', 'Hypericum veronense']",[],False
species,Hypericaceae,,,,,,,,Hypericum polyphyllum,ľubovník mnoholistý,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum pulchrum,ľubovník pekný,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum richeri,ľubovník Richerov,,,,,,,,,,,,,[],[],False
subspecies,Hypericaceae,,,,,,,,,,,,,,Hypericum richeri grisebachii,ľubovník Richerov sedmohradský,,,,,,,['Hypericum alpigenum'],[],False
species,Hypericaceae,,,,,,,,Hypericum stenopetalum,ľubovník úzkolupienkový,,,,,,,,,,,,,[],[],False
species,Hypericaceae,,,,,,,,Hypericum tetrapterum,ľubovník štvorkrídly,,,,,,,,,,,,,"['Hypericum acutum', 'Hypericum quadrangulum']",[],False
species,Hypericaceae,,,,,,,,Hypericum undulatum,ľubovník zvlnený,,,,,,,,,,,,,['Hypericum ×carinthiacum'],[],False
hybrid,Hypericaceae,,,,,,,,,,Hypericum × inodorum,ľubovník nevoňavý,,,,,,,,,,,['Hypericum ×sparsiflorum'],[],False
hybrid,Hypericaceae,,,,,,,,,,Hypericum × moserianum,ľubovník Moserov,,,,,,,,,,,[],[],False
genus,Poaceae,,Hyperthelia,osťovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Poaceae,,,,,,,,Hyperthelia dissoluta,osťovka rozpustilá,,,,,,,,,,,,,[],[],False
genus,Arecaceae,,Hyphaene,duma,,,,,,,,,,,,,,,,,,,[],[],False
species,Arecaceae,,,,,,,,Hyphaene thebaica,duma tébska,,,,,,,,,,,,,[],[],False
genus,Fabaceae,,Hypocalyptus,hypokalyptus,,,,,,,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Hypocalyptus sophoroides,hypokalyptus soforovitý,,,,,,,,,,,,,[],[],False
genus,Asteraceae,,Hypochaeris,prasatník,,,,,,,,,,,,,,,,,,,"['Achyrophorus', 'Porcellites', 'Trommsdorffia']",[],False
species,Asteraceae,,,,,,,,Hypochaeris glabra,prasatník holý,,,,,,,,,,,,,['Hypochaeris balbisii'],[],False
species,Asteraceae,,,,,,,,Hypochaeris maculata,prasatník škvrnitý,,,,,,,,,,,,,"['Achyrophorus maculatus', 'Achyrophorus maculatus subsp. maculatus', 'Achyrophorus maculatus subsp. carpaticus', 'Achyrophorus maculatus subsp. eumaculatus', 'Hypochoeris carpathica', 'Hypochaeris maculata subsp. carpathica', 'Hypochaeris maculata subsp. eumaculata', 'Trommsdorffia maculata', 'Trommsdorffia maculata var. carpatica']",[],False
species,Asteraceae,,,,,,,,Hypochaeris radicata,prasatník korenatý,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Hypochaeris salzmanniana,prasatník Salzmannov,,,,,,,,,,,,,[],[],False
species,Asteraceae,,,,,,,,Hypochaeris uniflora,prasatník jednoúborový,,,,,,,,,,,,,"['Achyrophorus uniflorus', 'Trommsdorffia uniflora']",[],False
genus,Lauraceae,,Hypodaphnis,pravavrín,,,,,,,,,,,,,,,,,,,[],[],False
species,Lauraceae,,,,,,,,Hypodaphnis zenkeri,pravavrín Zenkerov,,,,,,,,,,,,,[],[],False
genus,Hypodematiaceae,,Hypodematium,skalovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Hypodematiaceae,,,,,,,,Hypodematium crenatum,skalovec vrúbkovaný,,,,,,,,,,,,,[],[],False
genus,Acanthaceae,,Hypoestes,podrastovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Acanthaceae,,,,,,,,Hypoestes phyllostachya,podrastovka listoklasá,,,,,,,,,,,,,[],[],False
genus,Dennstaedtiaceae,,Hypolepis,orličnica,,,,,,,,,,,,,,,,,,,[],[],False
species,Dennstaedtiaceae,,,,,,,,Hypolepis punctata,orličnica bodkovaná,,,,,,,,,,,,,[],[],False
genus,Cyperaceae,,Hypolytrum,podrastnica,,,,,,,,,,,,,,,,,,,[],[],False
species,Cyperaceae,,,,,,,,Hypolytrum nemorum,podrastnica hájna,,,,,,,,,,,,,[],[],False
genus,Hypoxidaceae,,Hypoxis,hviezda,,,,,,,,,,,,,,,,,,,[],[],False
species,Hypoxidaceae,,,,,,,,Hypoxis hemerocallidea,hviezda ľaliovkovitá,,,,,,,,,,,,,[],[],False
genus,Hypseocharitaceae,,Hypseocharis,roztržník,,,,,,,,,,,,,,,,,,,[],[],False
species,Hypseocharitaceae,,,,,,,,Hypseocharis pimpinellifolia,roztržník bedrovníkolistý,,,,,,,,,,,,,[],[],False
genus,Lamiaceae,,Hyptidendron,mätohlávok,,,,,,,,,,,,,,,,,,,[],[],False
species,Lamiaceae,,,,,,,,Hyptidendron canum,mätohlávok sivý,,,,,,,,,,,,,[],[],False
genus,Lamiaceae,,Hyptis,mätohlávok,,,,,,,,,,,,,,,,,,,[],[],False
species,Lamiaceae,,,,,,,,Hyptis vilis,mätohlávok necenený,,,,,,,,,,,,,[],[],False
genus,Lamiaceae,,Hyssopus,yzop,,,,,,,,,,,,,,,,,,,[],[],False
species,Lamiaceae,,,,,,,,Hyssopus officinalis,yzop lekársky,,,,,,,,,,,,,[],[],False
genus,Brassicaceae,,Iberis,iberka,,,,,,,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Iberis amara,iberka horká,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Iberis carnosa,iberka mäsitá,,,,,,,,,,,,,['Iberis tenoreana'],[],False
species,Brassicaceae,,,,,,,,Iberis gibraltarica,iberka gibraltárska,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Iberis odorata,iberka voňavá,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Iberis pinnata,iberka perovitá,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Iberis runemarkii,iberka Runemarkova,,,,,,,,,,,,,['Iberis arbuscula'],[],False
species,Brassicaceae,,,,,,,,Iberis saxatilis,iberka skalná,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Iberis semperflorens,iberka vždyživá,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Iberis sempervirens,iberka vždyzelená,,,,,,,,,,,,,[],[],False
species,Brassicaceae,,,,,,,,Iberis umbellata,iberka okolíkatá,,,,,,,,,,,,,[],[],False
genus,Boraginaceae,,Iberodes,iberník,,,,,,,,,,,,,,,,,,,[],[],False
species,Boraginaceae,,,,,,,,Iberodes linifolia,iberník ľanolistý,,,,,,,,,,,,,"['Cynoglossum linifolium', 'Omphalodes linifolia']",[],False
species,Boraginaceae,,,,,,,,Iberodes littoralis,iberník pobrežný,,,,,,,,,,,,,['Omphalodes littoralis'],[],False
genus,Martyniaceae,,Ibicella,kozorožtek,,,,,,,,,,,,,,,,,,,[],[],False
species,Martyniaceae,,,,,,,,Ibicella lutea,kozorožtek žltý,,,,,,,,,,,,,[],[],False
genus,Icacinaceae,,Icacina,ikacina,,,,,,,,,,,,,,,,,,,[],[],False
species,Icacinaceae,,,,,,,,Icacina oliviformis,ikacina olivovitá,,,,,,,,,,,,,[],[],False
genus,Apocynaceae,,Ichnocarpus,ichnokarp,,,,,,,,,,,,,,,,,,,[],[],False
species,Apocynaceae,,,,,,,,Ichnocarpus frutescens,ichnokarp kríčkovitý,,,,,,,,,,,,,[],[],False
genus,Fabaceae,,Icuria,ikúria,,,,,,,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Icuria dunensis,ikúria dunová,,,,,,,,,,,,,[],[],False
genus,Orchidaceae,,Ida,ida,,,,,,,,,,,,,,,,,,,['Sudamerlycaste'],[],False
species,Orchidaceae,,,,,,,,Ida gigantea,ida obrovská,,,,,,,,,,,,,['Sudamerlycaste gigantea'],[],False
genus,Salicaceae,,Idesia,idézia,,,,,,,,,,,,,,,,,,,[],[],False
species,Salicaceae,,,,,,,,Idesia polycarpa,idézia mnohoplodá,,,,,,,,,,,,,[],[],False
genus,Calycanthaceae,,Idiospermum,divnoplod,,,,,,,,,,,,,,,,,,,[],[],False
species,Calycanthaceae,,,,,,,,Idiospermum australiense,divnoplod austrálsky,,,,,,,,,,,,,[],[],False
genus,Arecaceae,,Iguanura,iguanura,,,,,,,,,,,,,,,,,,,[],[],False
species,Arecaceae,,,,,,,,Iguanura wallichiana,iguanura Wallichova,,,,,,,,,,,,,[],[],False
genus,Loranthaceae,,Ileostylus,ileostyl,,,,,,,,,,,,,,,,,,,[],[],False
species,Loranthaceae,,,,,,,,Ileostylus micranthus,ileostyl drobnokvetý,,,,,,,,,,,,,[],[],False
genus,Aquifoliaceae,,Ilex,cezmína,,,,,,,,,,,,,,,,,,,['Nemopanthus'],[],False
species,Aquifoliaceae,,,,,,,,Ilex aquifolium,cezmína ostrolistá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex chinensis,cezmína čínska,,,,,,,,,,,,,['Ilex purpurea'],[],False
species,Aquifoliaceae,,,,,,,,Ilex colchica,cezmína kolchidská,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex cornuta,cezmína rohatá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex crenata,cezmína vrúbkovaná,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex decidua,cezmína opadavá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex dimorphophylla,cezmína okinavská,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex glabra,cezmína holá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex integra,cezmína celistvookrajová,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex latifolia,cezmína širokolistá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex macrocarpa,cezmína veľkoplodá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex mucronata,cezmína hrotitá,,,,,,,,,,,,,['Nemopanthus mucronatus'],[],False
species,Aquifoliaceae,,,,,,,,Ilex opaca,cezmína tmavá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex paraguariensis,cezmína paraguajská,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex pedunculosa,cezmína stopkatá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex perado,cezmína makaronézska,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex pernyi,cezmína Pernyho,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex retusa,cezmína tupolistá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex rotunda,cezmína guľovitá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex rugosa,cezmína vráskavá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex serrata,cezmína pílkovitá,,,,,,,,,,,,,['Ilex sieboldii'],[],False
species,Aquifoliaceae,,,,,,,,Ilex verticillata,cezmína praslenatá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex vomitoria,cezmína dávivá,,,,,,,,,,,,,[],[],False
species,Aquifoliaceae,,,,,,,,Ilex yunnanensis,cezmína jünnanská,,,,,,,,,,,,,[],[],False
hybrid,Aquifoliaceae,,,,,,,,,,Ilex × altaclerensis,cezmína altaklaraská,,,,,,,,,,,[],[],False
hybrid,Aquifoliaceae,,,,,,,,,,Ilex × meserveae,cezmína Meserveovej,,,,,,,,,,,[],[],False
genus,Caryophyllaceae,,Illecebrum,nechtovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Caryophyllaceae,,,,,,,,Illecebrum verticillatum,nechtovec praslenatý,,,,,,,,,,,,,[],[],False
genus,Malvaceae,,Iliamna,iliamna,,,,,,,,,,,,,,,,,,,[],[],False
species,Malvaceae,,,,,,,,Iliamna rivularis,iliamna potočná,,,,,,,,,,,,,[],[],False
genus,Schisandraceae,,Illicium,anízovec,,,,,,,,,,,,,,,,,,,[],[],False
species,Schisandraceae,,,,,,,,Illicium anisatum,anízovec jedovatý,,,,,,,,,,,,,['Illicium religiosum'],[],False
species,Schisandraceae,,,,,,,,Illicium verum,anízovec pravý,,,,,,,,,,,,,[],[],False
genus,Balsaminaceae,,Impatiens,netýkavka,,,,,,,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens balfourii,netýkavka Balfourova,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens balsamina,netýkavka balzamová,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens capensis,netýkavka oranžová,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens edgeworthii,netýkavka rôznokvetá,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens glandulifera,netýkavka žliazkatá,,,,,,,,,,,,,['Impatiens roylei'],[],False
species,Balsaminaceae,,,,,,,,Impatiens hawkeri,netýkavka Hawkerova,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens noli-tangere,netýkavka nedotklivá,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens parviflora,netýkavka malokvetá,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens repens,netýkavka plazivá,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens sodenii,netýkavka Sodenova,,,,,,,,,,,,,[],[],False
species,Balsaminaceae,,,,,,,,Impatiens walleriana,netýkavka sultánska,,,,,,,,,,,,,"['Impatiens holstii', 'Impatiens sultani']",[],False
genus,Poaceae,,Imperata,imperáta,,,,,,,,,,,,,,,,,,,[],[],False
species,Poaceae,,,,,,,,Imperata cylindrica,imperáta valcovitá,,,,,,,,,,,,,[],[],False
genus,Bignoniaceae,,Incarvillea,inkarvilea,,,,,,,,,,,,,,,,,,,[],[],False
species,Bignoniaceae,,,,,,,,Incarvillea delavayi,inkarvilea Delavayova,,,,,,,,,,,,,[],[],False
species,Bignoniaceae,,,,,,,,Incarvillea himalayensis,inkarvilea himalájska,,,,,,,,,,,,,['Incarvillea grandiflora'],[],False
species,Bignoniaceae,,,,,,,,Incarvillea mairei,inkarvilea Mairova,,,,,,,,,,,,,[],[],False
genus,Fabaceae,,Indigofera,indigovník,,,,,,,,,,,,,,,,,,,['Vaughania '],[],False
species,Fabaceae,,,,,,,,Indigofera amblyantha,indigovník tupokvetý,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Indigofera arrecta,indigovník vystretý,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Indigofera articulata,indigovník článkovaný,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Indigofera heterantha,indigovník rôznokvetý,,,,,,,,,,,,,['Indigofera gerardiana'],[],False
species,Fabaceae,,,,,,,,Indigofera himalayensis,indigovník himalájsky,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Indigofera kirilowii,indigovník Kirilovov,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Indigofera szechuensis,indigovník sečuánsky,,,,,,,,,,,,,['Indigofera potaninii'],[],False
species,Fabaceae,,,,,,,,Indigofera suffruticosa,indigovník polokrovitý,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Indigofera tinctoria,indigovník farbiarsky,,,,,,,,,,,,,[],[],False
genus,Poaceae,,Indocalamus,trsťovník,,,,,,,,,,,,,,,,,,,[],[],False
species,Poaceae,,,,,,,,Indocalamus chebalingensis,trsťovník čchepalinský,,,,,,,,,,,,,[],[],False
genus,Cucurbitaceae,,Indofevillea,hrnčekovka,,,,,,,,,,,,,,,,,,,[],[],False
species,Cucurbitaceae,,,,,,,,Indofevillea jiroi,hrnčekovka Jirova,,,,,,,,,,,,,[],[],False
genus,Poaceae,,Indosasa,bambuštek,,,,,,,,,,,,,,,,,,,[],[],False
species,Poaceae,,,,,,,,Indosasa bacquangensis,bambuštek bacquanský,,,,,,,,,,,,,[],[],False
genus,Fabaceae,,Inga,inga,,,,,,,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Inga alba,inga biela,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Inga capitata,inga hlavičkatá,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Inga cardozana,inga Cardozova,,,,,,,,,,,,,[],[],False
species,Fabaceae,,,,,,,,Inga edulis,inga jedlá,,,,,,,,,,,,,['Mimosa ynga'],[],False
species,Fabaceae,,,,,,,,Inga fastuosa,inga skvostná,,,,,,,,,,,,,[],[],False
