Alternatives: We couldn't find a matching taxon for Asthenes usheri (species), skipping it. The closest search results were: Asthenes huancavelicae usheri (Asthenes usheri) | Poddruh
Alternatives: We couldn't find a matching taxon for Atlapetes meridae (species), skipping it. The closest search results were: Atlapetes albofrenatus meridae (Atlapetes meridae) | Poddruh
Alternatives: We couldn't find a matching taxon for Atlapetes paynteri (species), skipping it. The closest search results were: Atlapetes leucopterus paynteri (Atlapetes paynteri) | Poddruh
Alternatives: We couldn't find a matching taxon for Aulacorhynchus atrogularis (species), skipping it. The closest search results were: Aulacorhynchus albivitta atrogularis (Aulacorhynchus atrogularis) | Poddruh
Alternatives: We couldn't find a matching taxon for Aulacorhynchus caeruleogularis (species), skipping it. The closest search results were: Aulacorhynchus prasinus caeruleogularis (Aulacorhynchus caeruleogularis) | Poddruh
Alternatives: We couldn't find a matching taxon for Aulacorhynchus calorhynchus (species), skipping it. The closest search results were: Aulacorhynchus sulcatus calorhynchus (Aulacorhynchus calorhynchus) | Poddruh
Alternatives: We couldn't find a matching taxon for Aulacorhynchus cognatus (species), skipping it. The closest search results were: Aulacorhynchus prasinus cognatus (Aulacorhynchus cognatus) | Poddruh
Alternatives: We couldn't find a matching taxon for Aulacorhynchus wagleri (species), skipping it. The closest search results were: Aulacorhynchus prasinus wagleri (Aulacorhynchus wagleri) | Poddruh
Alternatives: We couldn't find a matching taxon for Basileuterus cabanisi (species), skipping it. The closest search results were: Basileuterus culicivorus cabanisi (Basileuterus cabanisi) | Poddruh
Alternatives: We couldn't find a matching taxon for Basileuterus hypoleucus (species), skipping it. The closest search results were: Basileuterus culicivorus hypoleucus (Basileuterus hypoleucus) | Poddruh
Alternatives: We couldn't find a matching taxon for Batis reichenowi (species), skipping it. The closest search results were: Batis mixta reichenowi (Batis reichenowi) | Poddruh
Alternatives: We couldn't find a matching taxon for Bubo vosseleri (species), skipping it. The closest search results were: Ketupa poensis vosseleri (Bubo vosseleri) | Poddruh
